15.660000	1.34259   	155.526   
15.750000	1.35016   	155.389   
15.840000	1.35772   	155.253   
15.930000	1.36529   	155.117   
16.020000	1.37285   	154.98    
16.110000	1.38041   	154.844   
16.200000	1.38796   	154.708   
16.290000	1.39551   	154.572   
16.380000	1.40307   	154.436   
16.470000	1.41061   	154.3     
16.560000	1.41816   	154.164   
16.650000	1.4257    	154.028   
16.740000	1.43324   	153.892   
16.830000	1.44078   	153.757   
16.920000	1.44831   	153.621   
17.010000	1.45584   	153.486   
17.100000	1.46337   	153.35    
17.190000	1.4709    	153.215   
17.280000	1.47842   	153.079   
17.370000	1.48594   	152.944   
17.460000	1.49346   	152.809   
17.550000	1.50097   	152.674   
17.640000	1.50849   	152.539   
17.730000	1.51599   	152.404   
17.820000	1.5235    	152.269   
17.910000	1.531     	152.134   
18.000000	1.53851   	152       
18.090000	1.546     	151.865   
18.180000	1.5535    	151.73    
18.270000	1.56099   	151.596   
18.360000	1.56848   	151.461   
18.450000	1.57596   	151.327   
18.540000	1.58345   	151.193   
18.630000	1.59093   	151.059   
18.720000	1.59841   	150.924   
18.810000	1.60588   	150.79    
18.900000	1.61335   	150.656   
18.990000	1.62082   	150.523   
19.080000	1.62828   	150.389   
19.170000	1.63574   	150.255   
19.260000	1.6432    	150.121   
19.350000	1.65066   	149.988   
19.440000	1.65811   	149.854   
19.530000	1.66556   	149.721   
19.620000	1.67301   	149.587   
19.710000	1.68045   	149.454   
19.800000	1.68789   	149.321   
19.890000	1.69533   	149.188   
19.980000	1.70276   	149.055   
20.070000	1.71019   	148.922   
20.160000	1.71762   	148.789   
20.250000	1.72504   	148.656   
20.340000	1.73246   	148.523   
20.430000	1.73988   	148.391   
20.520000	1.74729   	148.258   
20.610000	1.7547    	148.126   
20.700000	1.76211   	147.993   
20.790000	1.76952   	147.861   
20.880000	1.77692   	147.728   
20.970000	1.78431   	147.596   
21.060000	1.79171   	147.464   
21.150000	1.7991    	147.332   
21.240000	1.80649   	147.2     
21.330000	1.81387   	147.068   
21.420000	1.82125   	146.937   
21.510000	1.82863   	146.805   
21.600000	1.836     	146.673   
21.690000	1.84337   	146.542   
21.780000	1.85074   	146.41    
21.870000	1.8581    	146.279   
21.960000	1.86546   	146.148   
22.050000	1.87281   	146.017   
22.140000	1.88017   	145.885   
22.230000	1.88751   	145.754   
22.320000	1.89486   	145.623   
22.410000	1.9022    	145.493   
22.500000	1.90954   	145.362   
22.590000	1.91687   	145.231   
22.680000	1.92421   	145.101   
22.770000	1.93153   	144.97    
22.860000	1.93886   	144.84    
22.950000	1.94617   	144.709   
23.040000	1.95349   	144.579   
23.130000	1.9608    	144.449   
23.220000	1.96811   	144.319   
23.310000	1.97542   	144.189   
23.400000	1.98272   	144.059   
23.490000	1.99002   	143.929   
23.580000	1.99731   	143.799   
23.670000	2.0046    	143.669   
23.760000	2.01189   	143.54    
23.850000	2.01917   	143.41    
23.940000	2.02645   	143.281   
24.030000	2.03372   	143.152   
24.120000	2.04099   	143.022   
24.210000	2.04826   	142.893   
24.300000	2.05552   	142.764   
24.390000	2.06278   	142.635   
24.480000	2.07004   	142.506   
24.570000	2.07728   	142.377   
24.660000	2.08453   	142.249   
24.750000	2.09177   	142.12    
24.840000	2.09902   	141.991   
24.930000	2.10625   	141.863   
25.020000	2.11348   	141.735   
25.110000	2.12071   	141.606   
25.200000	2.12793   	141.478   
25.290000	2.13515   	141.35    
25.380000	2.14237   	141.222   
25.470000	2.14958   	141.094   
25.560000	2.15678   	140.966   
25.650000	2.16398   	140.838   
25.740000	2.17119   	140.711   
25.830000	2.17838   	140.583   
25.920000	2.18557   	140.455   
26.010000	2.19275   	140.328   
26.100000	2.19994   	140.201   
26.190000	2.20711   	140.074   
26.280000	2.21429   	139.946   
26.370000	2.22146   	139.819   
26.460000	2.22862   	139.692   
26.550000	2.23578   	139.565   
26.640000	2.24294   	139.439   
26.730000	2.25009   	139.312   
26.820000	2.25724   	139.185   
26.910000	2.26438   	139.059   
27.000000	2.27152   	138.932   
27.090000	2.27866   	138.806   
27.180000	2.28579   	138.68    
27.270000	2.29291   	138.554   
27.360000	2.30004   	138.427   
27.450000	2.30715   	138.302   
27.540000	2.31427   	138.176   
27.630000	2.32137   	138.05    
27.720000	2.32848   	137.924   
27.810000	2.33558   	137.798   
27.900000	2.34267   	137.673   
27.990000	2.34976   	137.547   
28.080000	2.35685   	137.422   
28.170000	2.36393   	137.297   
28.260000	2.37101   	137.172   
28.350000	2.37808   	137.047   
28.440000	2.38515   	136.921   
28.530000	2.39221   	136.797   
28.620000	2.39927   	136.672   
28.710000	2.40633   	136.547   
28.800000	2.41338   	136.422   
28.890000	2.42042   	136.298   
28.980000	2.42746   	136.173   
29.070000	2.4345    	136.049   
29.160000	2.44153   	135.925   
29.250000	2.44855   	135.801   
29.340000	2.45558   	135.676   
29.430000	2.46259   	135.552   
29.520000	2.46961   	135.429   
29.610000	2.47661   	135.305   
29.700000	2.48362   	135.181   
29.790000	2.49061   	135.057   
29.880000	2.49761   	134.934   
29.970000	2.50459   	134.81    
30.060000	2.51158   	134.687   
30.150000	2.51856   	134.564   
30.240000	2.52553   	134.441   
30.330000	2.5325    	134.317   
30.420000	2.53947   	134.194   
30.510000	2.54642   	134.072   
30.600000	2.55338   	133.949   
30.690000	2.56033   	133.826   
30.780000	2.56727   	133.703   
30.870000	2.57421   	133.581   
30.960000	2.58115   	133.458   
31.050000	2.58808   	133.336   
31.140000	2.595     	133.214   
31.230000	2.60192   	133.092   
31.320000	2.60884   	132.969   
31.410000	2.61574   	132.848   
31.500000	2.62265   	132.726   
31.590000	2.62955   	132.604   
31.680000	2.63644   	132.482   
31.770000	2.64333   	132.36    
31.860000	2.65022   	132.239   
31.950000	2.65709   	132.117   
32.040000	2.66397   	131.996   
32.130000	2.67084   	131.875   
32.220000	2.6777    	131.754   
32.310000	2.68456   	131.633   
32.400000	2.69142   	131.512   
32.490000	2.69826   	131.391   
32.580000	2.70511   	131.27    
32.670000	2.71194   	131.149   
32.760000	2.71878   	131.029   
32.850000	2.7256    	130.908   
32.940000	2.73243   	130.788   
33.030000	2.73924   	130.667   
33.120000	2.74605   	130.547   
33.210000	2.75286   	130.427   
33.300000	2.75966   	130.307   
33.390000	2.76645   	130.187   
33.480000	2.77325   	130.067   
33.570000	2.78003   	129.947   
33.660000	2.78681   	129.828   
33.750000	2.79358   	129.708   
33.840000	2.80035   	129.588   
33.930000	2.80711   	129.469   
34.020000	2.81387   	129.35    
34.110000	2.82062   	129.23    
34.200000	2.82737   	129.111   
34.290000	2.83411   	128.992   
34.380000	2.84085   	128.873   
34.470000	2.84757   	128.754   
34.560000	2.8543    	128.636   
34.650000	2.86102   	128.517   
34.740000	2.86773   	128.398   
34.830000	2.87444   	128.28    
34.920000	2.88114   	128.161   
35.010000	2.88784   	128.043   
35.100000	2.89453   	127.925   
35.190000	2.90121   	127.807   
35.280000	2.9079    	127.689   
35.370000	2.91457   	127.571   
35.460000	2.92124   	127.453   
35.550000	2.9279    	127.335   
35.640000	2.93456   	127.217   
35.730000	2.94121   	127.1     
35.820000	2.94786   	126.982   
35.910000	2.95449   	126.865   
36.000000	2.96113   	126.748   
36.090000	2.96776   	126.63    
36.180000	2.97438   	126.513   
36.270000	2.98099   	126.396   
36.360000	2.98761   	126.279   
36.450000	2.99421   	126.162   
36.540000	3.00081   	126.046   
36.630000	3.0074    	125.929   
36.720000	3.01399   	125.812   
36.810000	3.02057   	125.696   
36.900000	3.02715   	125.579   
36.990000	3.03372   	125.463   
37.080000	3.04028   	125.347   
37.170000	3.04684   	125.231   
37.260000	3.05339   	125.115   
37.350000	3.05994   	124.999   
37.440000	3.06648   	124.883   
37.530000	3.07301   	124.767   
37.620000	3.07954   	124.651   
37.710000	3.08606   	124.536   
37.800000	3.09258   	124.42    
37.890000	3.09909   	124.305   
37.980000	3.10559   	124.19    
38.070000	3.11209   	124.075   
38.160000	3.11858   	123.959   
38.250000	3.12507   	123.844   
38.340000	3.13155   	123.729   
38.430000	3.13802   	123.615   
38.520000	3.14449   	123.5     
38.610000	3.15095   	123.385   
38.700000	3.1574    	123.27    
38.790000	3.16385   	123.156   
38.880000	3.1703    	123.041   
38.970000	3.17673   	122.927   
39.060000	3.18316   	122.813   
39.150000	3.18958   	122.699   
39.240000	3.196     	122.585   
39.330000	3.20241   	122.471   
39.420000	3.20882   	122.357   
39.510000	3.21521   	122.243   
39.600000	3.22161   	122.129   
39.690000	3.22799   	122.016   
39.780000	3.23437   	121.902   
39.870000	3.24074   	121.789   
39.960000	3.24711   	121.676   
40.050000	3.25347   	121.562   
40.140000	3.25983   	121.449   
40.230000	3.26617   	121.336   
40.320000	3.27252   	121.223   
40.410000	3.27885   	121.11    
40.500000	3.28518   	120.997   
40.590000	3.2915    	120.885   
40.680000	3.29782   	120.772   
40.770000	3.30412   	120.659   
40.860000	3.31043   	120.547   
40.950000	3.31672   	120.435   
41.040000	3.32301   	120.322   
41.130000	3.32929   	120.21    
41.220000	3.33557   	120.098   
41.310000	3.34183   	119.986   
41.400000	3.3481    	119.874   
41.490000	3.35435   	119.762   
41.580000	3.36061   	119.651   
41.670000	3.36684   	119.539   
41.760000	3.37308   	119.427   
41.850000	3.37931   	119.316   
41.940000	3.38554   	119.204   
42.030000	3.39175   	119.093   
42.120000	3.39796   	118.982   
42.210000	3.40416   	118.871   
42.300000	3.41036   	118.76    
42.390000	3.41655   	118.649   
42.480000	3.42273   	118.538   
42.570000	3.4289    	118.427   
42.660000	3.43508   	118.316   
42.750000	3.44123   	118.206   
42.840000	3.44739   	118.095   
42.930000	3.45354   	117.985   
43.020000	3.45968   	117.874   
43.110000	3.46581   	117.764   
43.200000	3.47194   	117.654   
43.290000	3.47806   	117.544   
43.380000	3.48418   	117.434   
43.470000	3.49028   	117.324   
43.560000	3.49638   	117.214   
43.650000	3.50247   	117.105   
43.740000	3.50856   	116.995   
43.830000	3.51464   	116.885   
43.920000	3.52071   	116.776   
44.010000	3.52677   	116.666   
44.100000	3.53284   	116.557   
44.190000	3.53888   	116.448   
44.280000	3.54493   	116.339   
44.370000	3.55096   	116.23    
44.460000	3.557     	116.121   
44.550000	3.56302   	116.012   
44.640000	3.56903   	115.903   
44.730000	3.57504   	115.794   
44.820000	3.58104   	115.686   
44.910000	3.58703   	115.577   
45.000000	3.59302   	115.469   
45.090000	3.599     	115.36    
45.180000	3.60498   	115.252   
45.270000	3.61094   	115.144   
45.360000	3.6169    	115.035   
45.450000	3.62285   	114.927   
45.540000	3.62879   	114.819   
45.630000	3.63473   	114.712   
45.720000	3.64066   	114.604   
45.810000	3.64658   	114.496   
45.900000	3.6525    	114.388   
45.990000	3.6584    	114.281   
46.080000	3.6643    	114.173   
46.170000	3.67019   	114.066   
46.260000	3.67608   	113.959   
46.350000	3.68195   	113.852   
46.440000	3.68783   	113.744   
46.530000	3.69369   	113.637   
46.620000	3.69955   	113.53    
46.710000	3.70539   	113.424   
46.800000	3.71123   	113.317   
46.890000	3.71706   	113.21    
46.980000	3.72289   	113.103   
47.070000	3.72871   	112.997   
47.160000	3.73452   	112.89    
47.250000	3.74032   	112.784   
47.340000	3.74612   	112.678   
47.430000	3.7519    	112.572   
47.520000	3.75769   	112.465   
47.610000	3.76346   	112.359   
47.700000	3.76923   	112.253   
47.790000	3.77498   	112.148   
47.880000	3.78073   	112.042   
47.970000	3.78647   	111.936   
48.060000	3.79221   	111.83    
48.150000	3.79793   	111.725   
48.240000	3.80366   	111.619   
48.330000	3.80937   	111.514   
48.420000	3.81507   	111.409   
48.510000	3.82077   	111.303   
48.600000	3.82646   	111.198   
48.690000	3.83214   	111.093   
48.780000	3.83781   	110.988   
48.870000	3.84347   	110.883   
48.960000	3.84914   	110.778   
49.050000	3.85478   	110.674   
49.140000	3.86043   	110.569   
49.230000	3.86606   	110.464   
49.320000	3.87169   	110.36    
49.410000	3.8773    	110.255   
49.500000	3.88292   	110.151   
49.590000	3.88852   	110.047   
49.680000	3.89412   	109.943   
49.770000	3.8997    	109.839   
49.860000	3.90528   	109.734   
49.950000	3.91085   	109.631   
50.040000	3.91642   	109.527   
50.130000	3.92197   	109.423   
50.220000	3.92752   	109.319   
50.310000	3.93305   	109.215   
50.400000	3.93859   	109.112   
50.490000	3.94411   	109.008   
50.580000	3.94963   	108.905   
50.670000	3.95513   	108.802   
50.760000	3.96063   	108.698   
50.850000	3.96612   	108.595   
50.940000	3.97161   	108.492   
51.030000	3.97708   	108.389   
51.120000	3.98255   	108.286   
51.210000	3.98801   	108.183   
51.300000	3.99346   	108.081   
51.390000	3.9989    	107.978   
51.480000	4.00434   	107.875   
51.570000	4.00976   	107.773   
51.660000	4.01518   	107.67    
