1.251577	1.91187   	157.168827	5.00431   	
1.266770	1.91163   	156.894330	5.01127   	
1.281953	1.91138   	156.620090	5.01831   	
1.297127	1.91113   	156.346110	5.02544   	
1.312292	1.91088   	156.072391	5.03265   	
1.327446	1.91063   	155.798937	5.03994   	
1.342590	1.91037   	155.525750	5.04732   	
1.357725	1.91011   	155.252831	5.05477   	
1.372849	1.90985   	154.980183	5.06232   	
1.387962	1.90959   	154.707809	5.06994   	
1.403066	1.90932   	154.435710	5.07765   	
1.418159	1.90905   	154.163888	5.08544   	
1.433241	1.90877   	153.892346	5.09331   	
1.448312	1.9085    	153.621085	5.10127   	
1.463372	1.90822   	153.350109	5.10931   	
1.478422	1.90793   	153.079418	5.11743   	
1.493460	1.90765   	152.809014	5.12564   	
1.508487	1.90736   	152.538901	5.13392   	
1.523503	1.90707   	152.269079	5.14229   	
1.538507	1.90678   	151.999550	5.15074   	
1.553499	1.90648   	151.730318	5.15927   	
1.568480	1.90618   	151.461382	5.16789   	
1.583449	1.90588   	151.192746	5.17659   	
1.598406	1.90557   	150.924411	5.18536   	
1.613351	1.90526   	150.656378	5.19422   	
1.628284	1.90495   	150.388650	5.20317   	
1.643205	1.90464   	150.121229	5.21219   	
1.658113	1.90432   	149.854115	5.2213    	
1.673009	1.904     	149.587311	5.23048   	
1.687892	1.90368   	149.320819	5.23975   	
1.702762	1.90336   	149.054640	5.2491    	
1.717619	1.90303   	148.788775	5.25853   	
1.732464	1.9027    	148.523226	5.26804   	
1.747295	1.90236   	148.257995	5.27763   	
1.762113	1.90203   	147.993084	5.28731   	
1.776918	1.90169   	147.728493	5.29706   	
1.791709	1.90135   	147.464225	5.30689   	
1.806487	1.901     	147.200280	5.31681   	
1.821251	1.90066   	146.936660	5.32681   	
1.836001	1.90031   	146.673367	5.33688   	
1.850737	1.89995   	146.410402	5.34704   	
1.865460	1.8996    	146.147766	5.35727   	
1.880168	1.89924   	145.885461	5.36759   	
1.894862	1.89888   	145.623487	5.37799   	
1.909542	1.89851   	145.361847	5.38846   	
1.924207	1.89814   	145.100541	5.39902   	
1.938857	1.89778   	144.839571	5.40966   	
1.953493	1.8974    	144.578937	5.42037   	
1.968114	1.89703   	144.318642	5.43116   	
1.982720	1.89665   	144.058685	5.44204   	
1.997311	1.89627   	143.799069	5.45299   	
2.011886	1.89588   	143.539795	5.46402   	
2.026447	1.8955    	143.280862	5.47514   	
2.040992	1.89511   	143.022273	5.48633   	
2.055522	1.89472   	142.764029	5.4976    	
2.070035	1.89432   	142.506130	5.50894   	
2.084534	1.89393   	142.248578	5.52037   	
2.099016	1.89353   	141.991372	5.53187   	
2.113482	1.89312   	141.734516	5.54346   	
2.127932	1.89272   	141.478008	5.55512   	
2.142366	1.89231   	141.221851	5.56686   	
2.156784	1.8919    	140.966044	5.57868   	
2.171185	1.89149   	140.710590	5.59057   	
2.185570	1.89107   	140.455487	5.60254   	
2.199938	1.89065   	140.200739	5.6146    	
2.214289	1.89023   	139.946344	5.62672   	
2.228623	1.8898    	139.692304	5.63893   	
2.242940	1.88938   	139.438620	5.65121   	
2.257240	1.88895   	139.185292	5.66357   	
2.271523	1.88852   	138.932321	5.67601   	
2.285789	1.88808   	138.679708	5.68852   	
2.300037	1.88764   	138.427453	5.70111   	
2.314267	1.8872    	138.175557	5.71378   	
2.328480	1.88676   	137.924020	5.72653   	
2.342674	1.88631   	137.672843	5.73935   	
2.356851	1.88586   	137.422026	5.75224   	
2.371010	1.88541   	137.171571	5.76522   	
2.385151	1.88496   	136.921477	5.77827   	
2.399273	1.8845    	136.671745	5.79139   	
2.413377	1.88404   	136.422375	5.80459   	
2.427463	1.88358   	136.173369	5.81787   	
2.441530	1.88312   	135.924725	5.83122   	
2.455578	1.88265   	135.676446	5.84465   	
2.469607	1.88218   	135.428530	5.85815   	
2.483617	1.88171   	135.180979	5.87173   	
2.497608	1.88124   	134.933792	5.88538   	
2.511580	1.88076   	134.686971	5.89911   	
2.525533	1.88028   	134.440514	5.91291   	
2.539466	1.8798    	134.194424	5.92679   	
2.553380	1.87931   	133.948699	5.94074   	
2.567274	1.87882   	133.703340	5.95476   	
2.581148	1.87833   	133.458348	5.96886   	
2.595002	1.87784   	133.213722	5.98304   	
2.608836	1.87735   	132.969462	5.99729   	
2.622651	1.87685   	132.725570	6.01161   	
2.636445	1.87635   	132.482044	6.026     	
2.650218	1.87584   	132.238886	6.04047   	
2.663971	1.87534   	131.996095	6.05501   	
2.677704	1.87483   	131.753671	6.06963   	
2.691416	1.87432   	131.511614	6.08432   	
2.705107	1.87381   	131.269925	6.09908   	
2.718777	1.87329   	131.028603	6.11391   	
2.732426	1.87277   	130.787649	6.12882   	
2.746054	1.87225   	130.547062	6.1438    	
2.759660	1.87173   	130.306842	6.15885   	
2.773246	1.8712    	130.066990	6.17397   	
2.786809	1.87068   	129.827505	6.18917   	
2.800352	1.87014   	129.588388	6.20443   	
2.813872	1.86961   	129.349638	6.21977   	
2.827371	1.86908   	129.111255	6.23518   	
2.840847	1.86854   	128.873239	6.25066   	
2.854302	1.868     	128.635590	6.26622   	
2.867734	1.86745   	128.398307	6.28184   	
2.881144	1.86691   	128.161391	6.29754   	
2.894532	1.86636   	127.924842	6.3133    	
2.907897	1.86581   	127.688659	6.32914   	
2.921240	1.86526   	127.452842	6.34505   	
2.934559	1.8647    	127.217390	6.36102   	
2.947856	1.86414   	126.982305	6.37707   	
2.961130	1.86358   	126.747584	6.39319   	
2.974381	1.86302   	126.513229	6.40937   	
2.987609	1.86245   	126.279238	6.42563   	
3.000813	1.86189   	126.045613	6.44196   	
3.013994	1.86132   	125.812351	6.45835   	
3.027151	1.86074   	125.579453	6.47482   	
3.040285	1.86017   	125.346919	6.49135   	
3.053395	1.85959   	125.114748	6.50796   	
3.066481	1.85901   	124.882940	6.52463   	
3.079543	1.85843   	124.651495	6.54137   	
3.092581	1.85785   	124.420412	6.55818   	
3.105594	1.85726   	124.189691	6.57505   	
3.118584	1.85667   	123.959331	6.592     	
3.131549	1.85608   	123.729332	6.60901   	
3.144489	1.85549   	123.499694	6.62609   	
3.157405	1.85489   	123.270416	6.64324   	
3.170295	1.85429   	123.041498	6.66046   	
3.183161	1.85369   	122.812939	6.67774   	
3.196002	1.85309   	122.584739	6.69509   	
3.208818	1.85248   	122.356897	6.7125    	
3.221609	1.85187   	122.129413	6.72999   	
3.234374	1.85126   	121.902286	6.74754   	
3.247113	1.85065   	121.675517	6.76515   	
3.259827	1.85004   	121.449103	6.78284   	
3.272516	1.84942   	121.223046	6.80058   	
3.285178	1.8488    	120.997343	6.8184    	
3.297815	1.84818   	120.771996	6.83628   	
3.310426	1.84755   	120.547003	6.85422   	
3.323010	1.84693   	120.322363	6.87223   	
3.335568	1.8463    	120.098077	6.89031   	
3.348100	1.84567   	119.874143	6.90845   	
3.360606	1.84504   	119.650560	6.92665   	
3.373084	1.8444    	119.427330	6.94492   	
3.385536	1.84376   	119.204449	6.96326   	
3.397962	1.84312   	118.981919	6.98166   	
3.410360	1.84248   	118.759739	7.00012   	
3.422731	1.84184   	118.537907	7.01865   	
3.435075	1.84119   	118.316424	7.03724   	
3.447392	1.84054   	118.095288	7.05589   	
3.459681	1.83989   	117.874499	7.07461   	
3.471943	1.83924   	117.654056	7.09339   	
3.484177	1.83858   	117.433958	7.11223   	
3.496384	1.83793   	117.214206	7.13113   	
3.508563	1.83727   	116.994798	7.1501    	
3.520713	1.83661   	116.775733	7.16913   	
3.532836	1.83594   	116.557011	7.18823   	
3.544931	1.83528   	116.338632	7.20738   	
3.556997	1.83461   	116.120593	7.2266    	
3.569035	1.83394   	115.902896	7.24588   	
3.581044	1.83327   	115.685538	7.26521   	
3.593025	1.83259   	115.468520	7.28462   	
3.604977	1.83191   	115.251840	7.30408   	
3.616900	1.83124   	115.035498	7.3236    	
3.628794	1.83056   	114.819493	7.34318   	
3.640660	1.82987   	114.603824	7.36283   	
3.652496	1.82919   	114.388490	7.38253   	
3.664302	1.8285    	114.173492	7.4023    	
3.676080	1.82781   	113.958827	7.42212   	
3.687827	1.82712   	113.744496	7.442     	
3.699546	1.82643   	113.530497	7.46195   	
3.711234	1.82573   	113.316830	7.48195   	
3.722893	1.82503   	113.103493	7.50201   	
3.734521	1.82433   	112.890487	7.52213   	
3.746120	1.82363   	112.677810	7.54231   	
3.757688	1.82293   	112.465461	7.56255   	
3.769226	1.82222   	112.253440	7.58284   	
3.780734	1.82152   	112.041746	7.6032    	
3.792211	1.82081   	111.830378	7.62361   	
3.803658	1.82009   	111.619335	7.64408   	
3.815074	1.81938   	111.408617	7.66461   	
3.826459	1.81867   	111.198222	7.68519   	
3.837813	1.81795   	110.988150	7.70583   	
3.849136	1.81723   	110.778400	7.72653   	
3.860428	1.81651   	110.568970	7.74729   	
3.871689	1.81578   	110.359862	7.7681    	
3.882918	1.81506   	110.151072	7.78897   	
3.894116	1.81433   	109.942601	7.80989   	
3.905282	1.8136    	109.734448	7.83087   	
3.916416	1.81287   	109.526611	7.85191   	
3.927519	1.81214   	109.319091	7.873     	
3.938590	1.8114    	109.111885	7.89414   	
3.949628	1.81066   	108.904994	7.91535   	
3.960635	1.80992   	108.698416	7.9366    	
3.971609	1.80918   	108.492151	7.95791   	
3.982551	1.80844   	108.286197	7.97928   	
3.993460	1.8077    	108.080555	8.0007    	
4.004337	1.80695   	107.875222	8.02217   	
4.015181	1.8062    	107.670198	8.0437    	
4.025992	1.80545   	107.465482	8.06528   	
4.036771	1.8047    	107.261074	8.08691   	
4.047516	1.80395   	107.056971	8.1086    	
4.058228	1.80319   	106.853175	8.13034   	
4.068907	1.80243   	106.649683	8.15213   	
4.079553	1.80167   	106.446495	8.17398   	
4.090165	1.80091   	106.243609	8.19587   	
4.100744	1.80015   	106.041026	8.21782   	
4.111289	1.79938   	105.838743	8.23982   	
4.121800	1.79862   	105.636761	8.26188   	
4.132277	1.79785   	105.435078	8.28398   	
4.142720	1.79708   	105.233693	8.30614   	
4.153130	1.79631   	105.032606	8.32834   	
4.163504	1.79553   	104.831815	8.3506    	
4.173845	1.79476   	104.631320	8.37291   	
4.184151	1.79398   	104.431120	8.39527   	
4.194423	1.7932    	104.231213	8.41767   	
4.204660	1.79242   	104.031600	8.44013   	
4.214862	1.79164   	103.832279	8.46264   	
4.225030	1.79085   	103.633248	8.4852    	
4.235162	1.79007   	103.434508	8.5078    	
4.245260	1.78928   	103.236057	8.53046   	
4.255322	1.78849   	103.037895	8.55316   	
4.265349	1.7877    	102.840020	8.57592   	
4.275340	1.78691   	102.642432	8.59872   	
4.285296	1.78611   	102.445130	8.62156   	
4.295217	1.78532   	102.248112	8.64446   	
4.305102	1.78452   	102.051378	8.66741   	
4.314950	1.78372   	101.854927	8.6904    	
4.324763	1.78292   	101.658758	8.71344   	
4.334540	1.78212   	101.462870	8.73652   	
4.344281	1.78131   	101.267263	8.75965   	
4.353986	1.78051   	101.071935	8.78283   	
4.363654	1.7797    	100.876885	8.80606   	
4.373286	1.77889   	100.682113	8.82933   	
4.382881	1.77808   	100.487617	8.85265   	
4.392440	1.77727   	100.293397	8.87601   	
4.401962	1.77645   	100.099452	8.89942   	
4.411447	1.77564   	99.905780	8.92287   	
4.420895	1.77482   	99.712382	8.94637   	
4.430306	1.774     	99.519256	8.96991   	
4.439679	1.77318   	99.326400	8.9935    	
4.449016	1.77236   	99.133815	9.01713   	
4.458315	1.77154   	98.941500	9.04081   	
4.467576	1.77071   	98.749452	9.06452   	
4.476800	1.76989   	98.557673	9.08829   	
4.485987	1.76906   	98.366160	9.11209   	
4.495135	1.76823   	98.174912	9.13594   	
4.504246	1.7674    	97.983929	9.15983   	
4.513318	1.76657   	97.793211	9.18377   	
4.522353	1.76573   	97.602755	9.20774   	
4.531349	1.7649    	97.412561	9.23176   	
4.540307	1.76406   	97.222629	9.25582   	
4.549226	1.76322   	97.032957	9.27992   	
4.558107	1.76238   	96.843544	9.30407   	
4.566950	1.76154   	96.654390	9.32825   	
4.575753	1.7607    	96.465493	9.35248   	
4.584518	1.75986   	96.276853	9.37674   	
4.593244	1.75901   	96.088469	9.40105   	
4.601930	1.75817   	95.900339	9.42539   	
4.610578	1.75732   	95.712464	9.44978   	
4.619186	1.75647   	95.524842	9.47421   	
4.627755	1.75562   	95.337472	9.49867   	
4.636285	1.75477   	95.150354	9.52318   	
4.644775	1.75391   	94.963486	9.54772   	
4.653225	1.75306   	94.776867	9.5723    	
4.661636	1.7522    	94.590498	9.59692   	
4.670007	1.75135   	94.404376	9.62158   	
4.678337	1.75049   	94.218501	9.64628   	
4.686628	1.74963   	94.032872	9.67101   	
4.694879	1.74877   	93.847488	9.69578   	
4.703089	1.7479    	93.662349	9.72059   	
4.711259	1.74704   	93.477453	9.74544   	
4.719389	1.74617   	93.292799	9.77032   	
4.727478	1.74531   	93.108387	9.79524   	
4.735526	1.74444   	92.924217	9.8202    	
4.743534	1.74357   	92.740286	9.84519   	
4.751500	1.7427    	92.556594	9.87022   	
4.759426	1.74183   	92.373140	9.89528   	
4.767311	1.74096   	92.189923	9.92038   	
4.775154	1.74008   	92.006944	9.94551   	
4.782957	1.73921   	91.824199	9.97068   	
4.790718	1.73833   	91.641690	9.99588   	
4.798437	1.73746   	91.459414	10.0211   	
4.806115	1.73658   	91.277372	10.0464   	
4.813752	1.7357    	91.095561	10.0717   	
4.821346	1.73482   	90.913982	10.097    	
4.828899	1.73393   	90.732634	10.1224   	
4.836410	1.73305   	90.551515	10.1478   	
4.843879	1.73217   	90.370625	10.1733   	
4.851305	1.73128   	90.189962	10.1987   	
4.858690	1.73039   	90.009527	10.2242   	
4.866032	1.72951   	89.829319	10.2498   	
4.873332	1.72862   	89.649335	10.2753   	
4.880589	1.72773   	89.469577	10.3009   	
4.887803	1.72684   	89.290042	10.3266   	
4.894975	1.72595   	89.110730	10.3522   	
4.902104	1.72505   	88.931640	10.3779   	
4.909191	1.72416   	88.752771	10.4036   	
4.916234	1.72326   	88.574123	10.4294   	
4.923234	1.72237   	88.395694	10.4552   	
4.930191	1.72147   	88.217485	10.481    	
4.937104	1.72057   	88.039493	10.5068   	
4.943975	1.71967   	87.861718	10.5327   	
4.950801	1.71877   	87.684160	10.5586   	
4.957585	1.71787   	87.506817	10.5845   	
4.964324	1.71697   	87.329689	10.6105   	
4.971020	1.71606   	87.152775	10.6364   	
4.977672	1.71516   	86.976074	10.6625   	
4.984280	1.71425   	86.799585	10.6885   	
4.990844	1.71335   	86.623308	10.7146   	
4.997364	1.71244   	86.447242	10.7407   	
5.003840	1.71153   	86.271385	10.7668   	
5.010271	1.71062   	86.095737	10.7929   	
5.016658	1.70971   	85.920298	10.8191   	
5.023001	1.7088    	85.745066	10.8453   	
5.029299	1.70789   	85.570041	10.8715   	
5.035552	1.70698   	85.395222	10.8978   	
5.041760	1.70606   	85.220609	10.9241   	
5.047924	1.70515   	85.046199	10.9504   	
5.054043	1.70424   	84.871993	10.9767   	
5.060116	1.70332   	84.697990	11.003    	
5.066145	1.7024    	84.524189	11.0294   	
5.072128	1.70148   	84.350589	11.0558   	
5.078066	1.70057   	84.177189	11.0823   	
5.083959	1.69965   	84.003990	11.1087   	
5.089806	1.69873   	83.830989	11.1352   	
5.095608	1.6978    	83.658186	11.1617   	
5.101363	1.69688   	83.485581	11.1882   	
5.107074	1.69596   	83.313173	11.2147   	
5.112738	1.69504   	83.140960	11.2413   	
5.118356	1.69411   	82.968943	11.2679   	
5.123929	1.69319   	82.797119	11.2945   	
5.129455	1.69226   	82.625490	11.3211   	
5.134935	1.69134   	82.454053	11.3478   	
5.140369	1.69041   	82.282809	11.3744   	
5.145756	1.68948   	82.111756	11.4011   	
5.151097	1.68855   	81.940893	11.4278   	
5.156391	1.68762   	81.770221	11.4546   	
5.161639	1.68669   	81.599738	11.4813   	
5.166840	1.68576   	81.429443	11.5081   	
5.171994	1.68483   	81.259336	11.5349   	
5.177102	1.6839    	81.089415	11.5617   	
5.182162	1.68297   	80.919681	11.5885   	
5.187175	1.68203   	80.750133	11.6153   	
5.192142	1.6811    	80.580769	11.6422   	
5.197061	1.68016   	80.411590	11.6691   	
5.201932	1.67923   	80.242594	11.696    	
5.206756	1.67829   	80.073780	11.7229   	
5.211533	1.67736   	79.905148	11.7498   	
5.216262	1.67642   	79.736698	11.7768   	
5.220944	1.67548   	79.568428	11.8038   	
5.225578	1.67454   	79.400338	11.8308   	
5.230164	1.6736    	79.232427	11.8578   	
5.234702	1.67267   	79.064694	11.8848   	
5.239192	1.67173   	78.897139	11.9118   	
5.243635	1.67079   	78.729761	11.9389   	
5.248029	1.66984   	78.562559	11.9659   	
5.252374	1.6689    	78.395533	11.993    	
5.256672	1.66796   	78.228682	12.0201   	
5.260921	1.66702   	78.062005	12.0472   	
5.265122	1.66608   	77.895501	12.0743   	
5.269274	1.66513   	77.729171	12.1015   	
5.273377	1.66419   	77.563012	12.1286   	
5.277432	1.66324   	77.397025	12.1558   	
5.281438	1.6623    	77.231209	12.1829   	
5.285395	1.66135   	77.065563	12.2101   	
5.289304	1.66041   	76.900087	12.2373   	
5.293163	1.65946   	76.734779	12.2645   	
5.296973	1.65852   	76.569639	12.2918   	
5.300734	1.65757   	76.404667	12.319    	
5.304446	1.65662   	76.239861	12.3462   	
5.308108	1.65567   	76.075222	12.3735   	
5.311722	1.65473   	75.910748	12.4008   	
5.315285	1.65378   	75.746439	12.428    	
5.318799	1.65283   	75.582294	12.4553   	
5.322264	1.65188   	75.418313	12.4826   	
5.325678	1.65093   	75.254495	12.5099   	
5.329043	1.64998   	75.090838	12.5373   	
5.332359	1.64903   	74.927344	12.5646   	
5.335624	1.64808   	74.764010	12.5919   	
5.338839	1.64713   	74.600836	12.6193   	
5.342004	1.64618   	74.437823	12.6466   	
5.345119	1.64523   	74.274968	12.674    	
5.348184	1.64428   	74.112271	12.7014   	
5.351198	1.64332   	73.949732	12.7287   	
5.354163	1.64237   	73.787351	12.7561   	
5.357076	1.64142   	73.625126	12.7835   	
5.359940	1.64047   	73.463056	12.8109   	
5.362752	1.63952   	73.301142	12.8383   	
5.365514	1.63856   	73.139383	12.8657   	
5.368226	1.63761   	72.977777	12.8931   	
5.370886	1.63666   	72.816325	12.9206   	
5.373496	1.6357    	72.655026	12.948    	
5.376055	1.63475   	72.493879	12.9754   	
5.378562	1.63379   	72.332883	13.0029   	
5.381019	1.63284   	72.172039	13.0303   	
5.383425	1.63189   	72.011345	13.0578   	
5.385779	1.63093   	71.850800	13.0852   	
5.388082	1.62998   	71.690404	13.1127   	
5.390334	1.62902   	71.530158	13.1401   	
5.392535	1.62807   	71.370059	13.1676   	
5.394684	1.62711   	71.210107	13.1951   	
5.396781	1.62616   	71.050302	13.2225   	
5.398827	1.6252    	70.890643	13.25     	
5.400821	1.62425   	70.731130	13.2775   	
5.402764	1.62329   	70.571762	13.3049   	
5.404654	1.62234   	70.412538	13.3324   	
5.406493	1.62138   	70.253458	13.3599   	
5.408280	1.62043   	70.094522	13.3874   	
5.410015	1.61947   	69.935728	13.4149   	
5.411698	1.61852   	69.777076	13.4423   	
5.413329	1.61756   	69.618565	13.4698   	
5.414907	1.61661   	69.460196	13.4973   	
5.416434	1.61565   	69.301967	13.5248   	
5.417908	1.61469   	69.143877	13.5523   	
5.419330	1.61374   	68.985927	13.5797   	
5.420699	1.61278   	68.828116	13.6072   	
5.422016	1.61183   	68.670443	13.6347   	
5.423281	1.61087   	68.512907	13.6622   	
5.424493	1.60992   	68.355508	13.6896   	
5.425652	1.60896   	68.198246	13.7171   	
5.426758	1.60801   	68.041120	13.7446   	
5.427812	1.60705   	67.884129	13.772    	
5.428813	1.6061    	67.727273	13.7995   	
5.429761	1.60514   	67.570551	13.827    	
5.430656	1.60419   	67.413963	13.8544   	
5.431498	1.60324   	67.257508	13.8819   	
5.432287	1.60228   	67.101185	13.9093   	
5.433023	1.60133   	66.944995	13.9368   	
5.433706	1.60037   	66.788936	13.9642   	
5.434336	1.59942   	66.633009	13.9916   	
5.434912	1.59847   	66.477211	14.0191   	
5.435435	1.59751   	66.321544	14.0465   	
5.435905	1.59656   	66.166006	14.0739   	
5.436321	1.59561   	66.010597	14.1013   	
5.436684	1.59465   	65.855317	14.1287   	
5.436994	1.5937    	65.700164	14.1561   	
5.437249	1.59275   	65.545139	14.1835   	
5.437451	1.5918    	65.390240	14.2109   	
5.437600	1.59085   	65.235468	14.2383   	
5.437695	1.58989   	65.080822	14.2656   	
5.437736	1.58894   	64.926301	14.293    	
5.437723	1.58799   	64.771904	14.3203   	
5.437656	1.58704   	64.617632	14.3477   	
5.437535	1.58609   	64.463484	14.375    	
5.437361	1.58514   	64.309459	14.4024   	
5.437132	1.58419   	64.155556	14.4297   	
5.436850	1.58324   	64.001776	14.457    	
5.436513	1.58229   	63.848118	14.4843   	
5.436122	1.58134   	63.694581	14.5116   	
5.435677	1.5804    	63.541164	14.5389   	
5.435177	1.57945   	63.387868	14.5661   	
5.434624	1.5785    	63.234692	14.5934   	
5.434016	1.57755   	63.081635	14.6206   	
5.433354	1.57661   	62.928697	14.6479   	
5.432637	1.57566   	62.775877	14.6751   	
5.431866	1.57471   	62.623175	14.7023   	
5.431040	1.57377   	62.470590	14.7295   	
5.430160	1.57282   	62.318122	14.7567   	
5.429225	1.57188   	62.165770	14.7839   	
5.428236	1.57093   	62.013534	14.811    	
5.427192	1.56999   	61.861414	14.8382   	
5.426093	1.56905   	61.709409	14.8653   	
5.424939	1.5681    	61.557518	14.8924   	
5.423731	1.56716   	61.405741	14.9195   	
5.422468	1.56622   	61.254078	14.9466   	
5.421150	1.56528   	61.102527	14.9737   	
5.419778	1.56434   	60.951090	15.0008   	
5.418350	1.5634    	60.799764	15.0278   	
5.416867	1.56246   	60.648550	15.0549   	
5.415330	1.56152   	60.497448	15.0819   	
5.413737	1.56058   	60.346456	15.1089   	
5.412090	1.55964   	60.195574	15.1359   	
5.410387	1.5587    	60.044803	15.1628   	
5.408629	1.55777   	59.894140	15.1898   	
5.406816	1.55683   	59.743587	15.2167   	
5.404948	1.55589   	59.593142	15.2436   	
5.403024	1.55496   	59.442805	15.2705   	
5.401046	1.55402   	59.292576	15.2974   	
5.399012	1.55309   	59.142454	15.3243   	
5.396923	1.55216   	58.992439	15.3511   	
5.394778	1.55122   	58.842530	15.378    	
5.392578	1.55029   	58.692726	15.4048   	
5.390323	1.54936   	58.543028	15.4316   	
5.388012	1.54843   	58.393436	15.4583   	
5.385646	1.5475    	58.243947	15.4851   	
5.383225	1.54657   	58.094563	15.5118   	
5.380747	1.54564   	57.945282	15.5385   	
5.378215	1.54471   	57.796105	15.5652   	
5.375627	1.54379   	57.647030	15.5919   	
5.372983	1.54286   	57.498058	15.6185   	
5.370284	1.54193   	57.349188	15.6451   	
5.367529	1.54101   	57.200419	15.6718   	
5.364718	1.54009   	57.051751	15.6983   	
5.361852	1.53916   	56.903184	15.7249   	
5.358931	1.53824   	56.754717	15.7514   	
5.355953	1.53732   	56.606350	15.778    	
5.352920	1.5364    	56.458083	15.8045   	
5.349831	1.53548   	56.309915	15.8309   	
5.346686	1.53456   	56.161845	15.8574   	
5.343486	1.53364   	56.013873	15.8838   	
5.340230	1.53272   	55.865999	15.9102   	
5.336918	1.5318    	55.718222	15.9366   	
5.333550	1.53089   	55.570543	15.9629   	
5.330126	1.52997   	55.422960	15.9893   	
5.326647	1.52906   	55.275473	16.0156   	
5.323111	1.52814   	55.128082	16.0418   	
5.319520	1.52723   	54.980786	16.0681   	
5.315873	1.52632   	54.833585	16.0943   	
5.312170	1.52541   	54.686479	16.1205   	
5.308411	1.5245    	54.539467	16.1467   	
5.304596	1.52359   	54.392548	16.1728   	
5.300726	1.52268   	54.245723	16.199    	
5.296799	1.52177   	54.098991	16.2251   	
5.292817	1.52087   	53.952352	16.2511   	
5.288778	1.51996   	53.805805	16.2772   	
5.284684	1.51906   	53.659349	16.3032   	
5.280533	1.51815   	53.512985	16.3292   	
5.276327	1.51725   	53.366712	16.3551   	
5.272064	1.51635   	53.220530	16.381    	
