8.682800	564476    	0.472766	1.13872e+09	0.472766	560.762   	4.367168	75.0505   	4.367168	75.0505   	
8.862650	520116    	0.481574	1.05767e+09	0.481574	560.823   	4.457109	75.0778   	4.457109	75.0778   	
9.042500	480033    	0.490381	9.83711e+08	0.490381	560.885   	4.547050	75.1056   	4.547050	75.1056   	
9.222350	443743    	0.499189	9.16102e+08	0.499189	560.95    	4.636991	75.134    	4.636991	75.134    	
9.402200	410822    	0.507996	8.54202e+08	0.507996	561.015   	4.726932	75.163    	4.726932	75.163    	
9.582050	380902    	0.516804	7.97444e+08	0.516804	561.08    	4.816873	75.1926   	4.816873	75.1926   	
9.761900	353660    	0.525612	7.45321e+08	0.525612	561.147   	4.906814	75.2227   	4.906814	75.2227   	
9.941750	328814    	0.534419	6.9739e+08	0.534419	561.216   	4.996755	75.2534   	4.996755	75.2534   	
10.121600	306115    	0.543227	6.53249e+08	0.543227	561.286   	5.086696	75.2847   	5.086696	75.2847   	
10.301450	285344    	0.552035	6.12547e+08	0.552035	561.356   	5.176637	75.3165   	5.176637	75.3165   	
10.481300	266308    	0.560842	5.74966e+08	0.560842	561.427   	5.266578	75.3489   	5.266578	75.3489   	
10.661150	248836    	0.569650	5.40223e+08	0.569650	561.501   	5.356519	75.3819   	5.356519	75.3819   	
10.841000	232775    	0.578457	5.08065e+08	0.578457	561.575   	5.446460	75.4155   	5.446460	75.4155   	
11.020850	217992    	0.587265	4.78265e+08	0.587265	561.649   	5.536401	75.4497   	5.536401	75.4497   	
11.200700	204366    	0.596073	4.50618e+08	0.596073	561.726   	5.626342	75.4844   	5.626342	75.4844   	
11.380550	191790    	0.604880	4.24941e+08	0.604880	561.804   	5.716283	75.5197   	5.716283	75.5197   	
11.560400	180168    	0.613688	4.01066e+08	0.613688	561.883   	5.806224	75.5556   	5.806224	75.5556   	
11.740250	169415    	0.622496	3.78845e+08	0.622496	561.962   	5.896165	75.5921   	5.896165	75.5921   	
11.920100	159454    	0.631303	3.58142e+08	0.631303	562.044   	5.986106	75.6291   	5.986106	75.6291   	
12.099950	150216    	0.640111	3.38834e+08	0.640111	562.126   	6.076047	75.6668   	6.076047	75.6668   	
12.279800	141639    	0.648918	3.20809e+08	0.648918	562.209   	6.165988	75.705    	6.165988	75.705    	
12.459650	133667    	0.657726	3.03968e+08	0.657726	562.293   	6.255929	75.7438   	6.255929	75.7438   	
12.639500	126249    	0.666534	2.88217e+08	0.666534	562.379   	6.345870	75.7832   	6.345870	75.7832   	
12.819350	119339    	0.675341	2.73473e+08	0.675341	562.466   	6.435811	75.8232   	6.435811	75.8232   	
12.999200	112897    	0.684149	2.59661e+08	0.684149	562.554   	6.525752	75.8638   	6.525752	75.8638   	
13.179050	106885    	0.692957	2.46709e+08	0.692957	562.643   	6.615693	75.9049   	6.615693	75.9049   	
13.358900	101269    	0.701764	2.34555e+08	0.701764	562.734   	6.705634	75.9467   	6.705634	75.9467   	
13.538750	96017.7   	0.710572	2.2314e+08	0.710572	562.825   	6.795575	75.989    	6.795575	75.989    	
13.718600	91103.4   	0.719379	2.12411e+08	0.719379	562.917   	6.885516	76.032    	6.885516	76.032    	
13.898450	86500.4   	0.728187	2.0232e+08	0.728187	563.011   	6.975457	76.0755   	6.975457	76.0755   	
14.078300	82185.2   	0.736995	1.92821e+08	0.736995	563.107   	7.065398	76.1196   	7.065398	76.1196   	
14.258150	78136.6   	0.745802	1.83872e+08	0.745802	563.203   	7.155339	76.1644   	7.155339	76.1644   	
14.438000	74334.9   	0.754610	1.75437e+08	0.754610	563.299   	7.245280	76.2097   	7.245280	76.2097   	
14.617850	70762.4   	0.763418	1.6748e+08	0.763418	563.399   	7.335221	76.2556   	7.335221	76.2556   	
14.797700	67402.5   	0.772225	1.59969e+08	0.772225	563.498   	7.425162	76.3021   	7.425162	76.3021   	
14.977550	64240.4   	0.781033	1.52875e+08	0.781033	563.599   	7.515103	76.3493   	7.515103	76.3493   	
15.157400	61262.1   	0.789840	1.46169e+08	0.789840	563.701   	7.605044	76.397    	7.605044	76.397    	
15.337250	58455     	0.798648	1.39827e+08	0.798648	563.805   	7.694985	76.4453   	7.694985	76.4453   	
15.517100	55807.5   	0.807456	1.33825e+08	0.807456	563.909   	7.784926	76.4943   	7.784926	76.4943   	
15.696950	53308.6   	0.816263	1.28142e+08	0.816263	564.014   	7.874867	76.5438   	7.874867	76.5438   	
15.876800	50948.6   	0.825071	1.22758e+08	0.825071	564.121   	7.964808	76.594    	7.964808	76.594    	
16.056650	48718.2   	0.833879	1.17653e+08	0.833879	564.229   	8.054749	76.6448   	8.054749	76.6448   	
16.236500	46608.9   	0.842686	1.12811e+08	0.842686	564.338   	8.144690	76.6962   	8.144690	76.6962   	
16.416350	44613.1   	0.851494	1.08216e+08	0.851494	564.448   	8.234631	76.7482   	8.234631	76.7482   	
16.596200	42723.3   	0.860301	1.03852e+08	0.860301	564.56    	8.324572	76.8008   	8.324572	76.8008   	
16.776050	40933     	0.869109	9.97056e+07	0.869109	564.673   	8.414513	76.854    	8.414513	76.854    	
16.955900	39235.8   	0.877917	9.57643e+07	0.877917	564.786   	8.504454	76.9079   	8.504454	76.9079   	
17.135750	37626.1   	0.886724	9.20159e+07	0.886724	564.901   	8.594395	76.9623   	8.594395	76.9623   	
17.315600	36098.4   	0.895532	8.84491e+07	0.895532	565.018   	8.684336	77.0174   	8.684336	77.0174   	
17.495450	34647.8   	0.904340	8.50535e+07	0.904340	565.136   	8.774277	77.0731   	8.774277	77.0731   	
17.675300	33269.7   	0.913147	8.18192e+07	0.913147	565.254   	8.864218	77.1295   	8.864218	77.1295   	
17.855150	31959.7   	0.921955	7.87374e+07	0.921955	565.374   	8.954159	77.1864   	8.954159	77.1864   	
18.035000	30713.9   	0.930762	7.57991e+07	0.930762	565.495   	9.044100	77.244    	9.044100	77.244    	
18.214850	29528.5   	0.939570	7.29967e+07	0.939570	565.617   	9.134041	77.3022   	9.134041	77.3022   	
18.394700	28400     	0.948378	7.03227e+07	0.948378	565.74    	9.223982	77.3611   	9.223982	77.3611   	
18.574550	27325.2   	0.957185	6.77699e+07	0.957185	565.866   	9.313923	77.4205   	9.313923	77.4205   	
18.754400	26301     	0.965993	6.5332e+07	0.965993	565.992   	9.403864	77.4807   	9.403864	77.4807   	
18.934250	25324.5   	0.974801	6.30027e+07	0.974801	566.118   	9.493805	77.5414   	9.493805	77.5414   	
19.114100	24393.3   	0.983608	6.07763e+07	0.983608	566.246   	9.583746	77.6028   	9.583746	77.6028   	
19.293950	23504.6   	0.992416	5.86474e+07	0.992416	566.376   	9.673687	77.6648   	9.673687	77.6648   	
19.473800	22656.3   	1.001223	5.66109e+07	1.001223	566.507   	9.763628	77.7275   	9.763628	77.7275   	
19.653650	21846.1   	1.010031	5.4662e+07	1.010031	566.638   	9.853569	77.7908   	9.853569	77.7908   	
19.833500	21072.1   	1.018839	5.27963e+07	1.018839	566.772   	9.943510	77.8547   	9.943510	77.8547   	
20.013350	20332.2   	1.027646	5.10095e+07	1.027646	566.907   	10.033451	77.9193   	10.033451	77.9193   	
20.193200	19624.6   	1.036454	4.92976e+07	1.036454	567.042   	10.123392	77.9846   	10.123392	77.9846   	
20.373050	18947.8   	1.045262	4.7657e+07	1.045262	567.178   	10.213333	78.0505   	10.213333	78.0505   	
20.552900	18300.1   	1.054069	4.6084e+07	1.054069	567.317   	10.303274	78.117    	10.303274	78.117    	
20.732750	17680     	1.062877	4.45755e+07	1.062877	567.456   	10.393215	78.1842   	10.393215	78.1842   	
20.912600	17086.1   	1.071684	4.31281e+07	1.071684	567.596   	10.483156	78.2521   	10.483156	78.2521   	
21.092450	16517.1   	1.080492	4.17391e+07	1.080492	567.737   	10.573097	78.3206   	10.573097	78.3206   	
21.272300	15971.8   	1.089300	4.04055e+07	1.089300	567.881   	10.663038	78.3898   	10.663038	78.3898   	
21.452150	15448.9   	1.098107	3.91247e+07	1.098107	568.025   	10.752979	78.4596   	10.752979	78.4596   	
21.632000	14947.4   	1.106915	3.78943e+07	1.106915	568.17    	10.842920	78.5301   	10.842920	78.5301   	
21.811850	14466.2   	1.115723	3.67119e+07	1.115723	568.317   	10.932861	78.6013   	10.932861	78.6013   	
21.991700	14004.4   	1.124530	3.55752e+07	1.124530	568.465   	11.022802	78.6731   	11.022802	78.6731   	
22.171550	13561     	1.133338	3.44822e+07	1.133338	568.614   	11.112743	78.7456   	11.112743	78.7456   	
22.351400	13135.1   	1.142145	3.34309e+07	1.142145	568.763   	11.202684	78.8188   	11.202684	78.8188   	
22.531250	12725.9   	1.150953	3.24193e+07	1.150953	568.916   	11.292625	78.8927   	11.292625	78.8927   	
22.711100	12332.7   	1.159761	3.14457e+07	1.159761	569.069   	11.382566	78.9672   	11.382566	78.9672   	
22.890950	11954.6   	1.168568	3.05084e+07	1.168568	569.222   	11.472507	79.0424   	11.472507	79.0424   	
23.070800	11591.1   	1.177376	2.96057e+07	1.177376	569.377   	11.562448	79.1183   	11.562448	79.1183   	
23.250650	11241.3   	1.186184	2.87362e+07	1.186184	569.534   	11.652389	79.1949   	11.652389	79.1949   	
23.430500	10904.8   	1.194991	2.78984e+07	1.194991	569.692   	11.742330	79.2721   	11.742330	79.2721   	
23.610350	10580.9   	1.203799	2.70909e+07	1.203799	569.85    	11.832271	79.3501   	11.832271	79.3501   	
23.790200	10269     	1.212606	2.63124e+07	1.212606	570.011   	11.922212	79.4287   	11.922212	79.4287   	
23.970050	9968.59   	1.221414	2.55616e+07	1.221414	570.173   	12.012153	79.508    	12.012153	79.508    	
24.149900	9679.2    	1.230222	2.48375e+07	1.230222	570.335   	12.102094	79.588    	12.102094	79.588    	
24.329750	9400.33   	1.239029	2.41388e+07	1.239029	570.499   	12.192035	79.6687   	12.192035	79.6687   	
24.509600	9131.52   	1.247837	2.34645e+07	1.247837	570.664   	12.281976	79.7502   	12.281976	79.7502   	
24.689450	8872.33   	1.256645	2.28136e+07	1.256645	570.831   	12.371917	79.8323   	12.371917	79.8323   	
24.869300	8622.36   	1.265452	2.21851e+07	1.265452	570.999   	12.461858	79.9151   	12.461858	79.9151   	
25.049150	8381.22   	1.274260	2.15781e+07	1.274260	571.167   	12.551799	79.9986   	12.551799	79.9986   	
25.229000	8148.53   	1.283067	2.09917e+07	1.283067	571.338   	12.641740	80.0828   	12.641740	80.0828   	
25.408850	7923.93   	1.291875	2.04251e+07	1.291875	571.51    	12.731681	80.1678   	12.731681	80.1678   	
25.588700	7707.09   	1.300683	1.98775e+07	1.300683	571.682   	12.821622	80.2535   	12.821622	80.2535   	
25.768550	7497.7    	1.309490	1.93481e+07	1.309490	571.856   	12.911563	80.3398   	12.911563	80.3398   	
