# prm/ssd/tel4/pos/physics0177_dE1.dat is created from MUXParamMaker.C
878.578 895.44
895.44 909.646
909.646 924.692
924.692 940.94
940.94 956.883
956.883 972.192
972.192 987.837
987.837 1007.3
1007.3 1024.31
1024.31 1037.05
1037.05 1052
1052 1069.07
1069.07 1085.78
1085.78 1101.61
1101.61 1137.58
1137.58 1174.84
