# prm/ssd/tel4/pos/data0065_dE2.dat is created from MUXParamMaker.C
1227.53 1245.06
1245.06 1261.29
1261.29 1278.29
1278.29 1296.8
1296.8 1315.11
1315.11 1332.6
1332.6 1350.91
1350.91 1370.98
1370.98 1390.12
1390.12 1407.27
1407.27 1425.14
1425.14 1444.59
1444.59 1463.79
1463.79 1482.16
1482.16 1501.38
1501.38 1520.72
