# prm/ssd/tel4/pos/physics0168_dE2.dat is created from MUXParamMaker.C
1200.19 1218.43
1218.43 1234.66
1234.66 1252.63
1252.63 1270.18
1270.18 1287.05
1287.05 1304.9
1304.9 1324.19
1324.19 1342.55
1342.55 1359.19
1359.19 1376.49
1376.49 1395.27
1395.27 1413.88
1413.88 1431.49
1431.49 1450.23
1450.23 1460.64
1460.64 1471.8
