# prm/ssd/tel4/pos/high0270_dE2.dat is created from MUXParamMaker.C
1302.97 1321.17
1321.17 1338.79
1338.79 1357.22
1357.22 1377.04
1377.04 1396.51
1396.51 1415.27
1415.27 1434.85
1434.85 1456
1456 1476.27
1476.27 1494.58
1494.58 1513.59
1513.59 1534.18
1534.18 1554.48
1554.48 1573.93
1573.93 1594.29
1594.29 1614.19
