# prm/ssd/tel2/pos/data0046_dE1.dat is created from MUXParamMaker.C
384.264 401.909
401.909 418.329
418.329 435.422
435.422 453.713
453.713 471.701
471.701 488.983
488.983 506.927
506.927 526.278
526.278 544.817
544.817 561.593
561.593 578.943
578.943 597.774
597.774 616.352
616.352 634.012
634.012 652.547
652.547 671.612
