# tel2/ch2MeV_dEX.dat is created from AlphaCalibration.C
# offset gain
0.205661 0.00269069
0.224425 0.00268212
0.225932 0.00267777
0.231704 0.0027155
0.235881 0.00269287
0.250951 0.00268364
0.241149 0.0027138
0.245892 0.00264498
0.257028 0.00272027
0.243595 0.00271149
0.25639 0.00271507
0.265532 0.0027555
0.273693 0.00271023
0.285579 0.00272386
0.300535 0.00267167
0.314716 0.00270243
