# prm/ssd/tel5/pos/high0234_dE1.dat is created from MUXParamMaker.C
1452.09 1469.01
1469.01 1483.93
1483.93 1499.44
1499.44 1516.63
1516.63 1533.83
1533.83 1549.89
1549.89 1566.66
1566.66 1585.86
1585.86 1604.09
1604.09 1619.57
1619.57 1635.58
1635.58 1653.74
1653.74 1671.63
1671.63 1688.26
1688.26 1706.12
1706.12 1724.88
