# prm/ssd/tel3/pos/calib0274_dE1.dat is created from MUXParamMaker.C
701 667.659
667.659 682.893
682.893 743.734
743.734 770.75
770.75 797.832
797.832 803.01
803.01 813.428
813.428 835.168
835.168 867.168
867.168 886.659
886.659 893.198
893.198 923.647
923.647 962.608
962.608 978.413
978.413 994.253
994.253 1017.68
